date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:18:09	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee7a-5df2f98d33636%22	https://cavistar.websitelayout.net//html/assets/libs/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/font-awesome/webfonts/fa-solid-900.eot	(from https://cavistar.websitelayout.net//html/assets/libs/font-awesome/css/fontawesome-all.min.css)
10:18:09	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee7a-5df2f98d33636%22	https://cavistar.websitelayout.net//html/assets/libs/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://cavistar.websitelayout.net//html/assets/libs/font-awesome/css/fontawesome-all.min.css)
10:18:09	75408/75408	---M--	200	added ('OK')	font/woff2	etag:%2212690-5df2f98d79b34%22	https://cavistar.websitelayout.net//html/assets/libs/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/font-awesome/webfonts/fa-solid-900.woff2	(from https://cavistar.websitelayout.net//html/assets/libs/font-awesome/css/fontawesome-all.min.css)
10:18:09	98016/98016	---M--	200	added ('OK')	font/woff	etag:%2217ee0-5df2f98d77bf4%22	https://cavistar.websitelayout.net//html/assets/libs/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/font-awesome/webfonts/fa-solid-900.woff	(from https://cavistar.websitelayout.net//html/assets/libs/font-awesome/css/fontawesome-all.min.css)
10:18:09	191836/191836	---M--	200	added ('OK')	font/ttf	etag:%222ed5c-5df2f98d5c675%22	https://cavistar.websitelayout.net//html/assets/libs/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/font-awesome/webfonts/fa-solid-900.ttf	(from https://cavistar.websitelayout.net//html/assets/libs/font-awesome/css/fontawesome-all.min.css)
10:18:10	4976/4976	---M--	200	added ('OK')	image/png	etag:%221370-5df2f9993c6be%22	https://cavistar.websitelayout.net//html/assets/libs/owl-carousel/dist/css/owl.video.play.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/owl-carousel/dist/css/owl.video.play.png	(from https://cavistar.websitelayout.net//html/assets/libs/owl-carousel/dist/css/owl.carousel.min.css)
10:18:10	839389/839389	---M--	200	added ('OK')	image/svg+xml	etag:%22ccedd-5df2f98d59795%22	https://cavistar.websitelayout.net//html/assets/libs/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/font-awesome/webfonts/fa-solid-900.svg	(from https://cavistar.websitelayout.net//html/assets/libs/font-awesome/css/fontawesome-all.min.css)
10:18:10	1980/1980	---M--	200	added ('OK')	image/png	etag:%227bc-5df2f9907b39e%22	https://cavistar.websitelayout.net//html/assets/libs/quform/images/captcha-refresh-icon.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/quform/images/captcha-refresh-icon.png	(from https://cavistar.websitelayout.net//html/assets/libs/quform/css/base.css)
10:18:10	723/723	---M--	200	added ('OK')	image/gif	etag:%222d3-5df2f99092a9e%22	https://cavistar.websitelayout.net//html/assets/libs/quform/images/default-loading.gif	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/quform/images/default-loading.gif	(from https://cavistar.websitelayout.net//html/assets/libs/quform/css/base.css)
10:18:11	353/353	---M--	200	added ('OK')	image/png	etag:%22161-5df2f990949de%22	https://cavistar.websitelayout.net//html/assets/libs/quform/images/error.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/quform/images/error.png	(from https://cavistar.websitelayout.net//html/assets/libs/quform/css/base.css)
10:18:11	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-5df2f990c08fc%22	https://cavistar.websitelayout.net//html/assets/libs/quform/images/success.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/quform/images/success.png	(from https://cavistar.websitelayout.net//html/assets/libs/quform/css/base.css)
10:18:11	670/670	---M--	200	added ('OK')	image/png	etag:%2229e-5df2f990aa19d%22	https://cavistar.websitelayout.net//html/assets/libs/quform/images/help-icon.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/quform/images/help-icon.png	(from https://cavistar.websitelayout.net//html/assets/libs/quform/css/base.css)
10:18:11	1345/1345	---M--	200	added ('OK')	image/png	etag:%22541-5df2f9907d2de%22	https://cavistar.websitelayout.net//html/assets/libs/quform/images/close.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/quform/images/close.png	(from https://cavistar.websitelayout.net//html/assets/libs/quform/css/base.css)
10:18:12	34422/34422	---M--	200	added ('OK')	image/png	etag:%228676-5df2f96c7e665%22	https://cavistar.websitelayout.net//html/assets/img/content/brush-img.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/brush-img.png	(from https://cavistar.websitelayout.net//html/assets/css/theme.css)
10:18:12	6955/6955	---M-Z	200	added ('OK')	text/css	etag:%221b2b-5df2f982b9c43-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/magnific-popup/magnific-popup.css	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/magnific-popup/magnific-popup.css	(from https://cavistar.websitelayout.net//html/business.html)
10:18:12	29225/29225	---M--	200	added ('OK')	image/png	etag:%227229-5df2f96df46bb%22	https://cavistar.websitelayout.net//html/assets/img/content/pattern-cover.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/pattern-cover.png	(from https://cavistar.websitelayout.net//html/business.html)
10:18:13	314/314	---M--	200	added ('OK')	image/svg+xml	etag:%2213a-5df2f972f8976%22	https://cavistar.websitelayout.net//html/assets/img/svg/arrow-right.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/arrow-right.svg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:13	263/263	---M--	200	added ('OK')	image/svg+xml	etag:%22107-5df2f97ad92dc%22	https://cavistar.websitelayout.net//html/assets/img/svg/play.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/play.svg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:13	6140545/6140545	---M--	200	added ('OK')	video/mp4	etag:%225db281-5df2f966e6c4e%22	https://cavistar.websitelayout.net//html/assets/video/down-time.mp4	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/video/down-time.mp4	(from https://cavistar.websitelayout.net//html/business.html)
10:18:13	187642/187642	---M--	200	added ('OK')	image/jpeg	etag:%222dcfa-5df2f96c8ffa5%22	https://cavistar.websitelayout.net//html/assets/img/content/business-01.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/business-01.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:14	61180/61180	---M--	200	added ('OK')	image/jpeg	etag:%22eefc-5df2f96cb12e4%22	https://cavistar.websitelayout.net//html/assets/img/content/business-03.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/business-03.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:14	83006/83006	---M--	200	added ('OK')	image/jpeg	etag:%221443e-5df2f96ca5764%22	https://cavistar.websitelayout.net//html/assets/img/content/business-02.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/business-02.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:14	44331/44331	---M--	200	added ('OK')	image/jpeg	etag:%22ad2b-5df2f97f8a57a%22	https://cavistar.websitelayout.net//html/assets/img/team/01.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/team/01.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:14	71551/71551	---M--	200	added ('OK')	image/jpeg	etag:%221177f-5df2f97f8a57a%22	https://cavistar.websitelayout.net//html/assets/img/team/02.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/team/02.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:14	56230/56230	---M--	200	added ('OK')	image/jpeg	etag:%22dba6-5df2f97fa7a39%22	https://cavistar.websitelayout.net//html/assets/img/team/03.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/team/03.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:15	32345/32345	---M--	200	added ('OK')	image/jpeg	etag:%227e59-5df2f97fa89d9%22	https://cavistar.websitelayout.net//html/assets/img/team/04.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/team/04.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:15	196723/196723	---M--	200	added ('OK')	image/jpeg	etag:%2230073-5df2f9694c0bd%22	https://cavistar.websitelayout.net//html/assets/img/banner/cover-05.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/cover-05.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:15	97546/97546	---M--	200	added ('OK')	image/jpeg	etag:%2217d0a-5df2f96a8a674%22	https://cavistar.websitelayout.net//html/assets/img/blog/blog-01.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/blog/blog-01.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:15	64419/64419	---M--	200	added ('OK')	image/jpeg	etag:%22fba3-5df2f96a8a674%22	https://cavistar.websitelayout.net//html/assets/img/blog/blog-02.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/blog/blog-02.jpg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:15	5198/5198	---M--	200	added ('OK')	image/svg+xml	etag:%22144e-5df2f96f72410%22	https://cavistar.websitelayout.net//html/assets/img/logos/logo-gray.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/logos/logo-gray.svg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:16	520/520	---M--	200	added ('OK')	image/svg+xml	etag:%22208-5df2f97ab317e%22	https://cavistar.websitelayout.net//html/assets/img/svg/phone.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/phone.svg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:16	354/354	---M--	200	added ('OK')	image/svg+xml	etag:%22162-5df2f978ecfea%22	https://cavistar.websitelayout.net//html/assets/img/svg/mail.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/mail.svg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:16	322/322	---M--	200	added ('OK')	image/svg+xml	etag:%22142-5df2f978ff8ca%22	https://cavistar.websitelayout.net//html/assets/img/svg/map-pin.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/map-pin.svg	(from https://cavistar.websitelayout.net//html/business.html)
10:18:16	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-5df2f98490775-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/waypoints/waypoints.min.js	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/waypoints/waypoints.min.js	(from https://cavistar.websitelayout.net//html/business.html)
10:18:17	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5df2f98238dc7-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/countup/jquery.counterup.min.js	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/countup/jquery.counterup.min.js	(from https://cavistar.websitelayout.net//html/business.html)
10:18:17	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5df2f982aa243-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/magnific-popup/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://cavistar.websitelayout.net//html/business.html)
10:18:18	304764/304764	---M--	200	added ('OK')	image/png	etag:%224a67c-5df2f9691367e%22	https://cavistar.websitelayout.net//html/assets/img/banner/banner-startup.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/banner-startup.png	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:18	60991/60991	---M--	200	added ('OK')	image/jpeg	etag:%22ee3f-5df2f96c36227%22	https://cavistar.websitelayout.net//html/assets/img/content/about.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/about.jpg	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:18	5253/5253	---M--	200	added ('OK')	image/jpeg	etag:%221485-5df2f9807b8d3%22	https://cavistar.websitelayout.net//html/assets/img/testmonials/t-2.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/testmonials/t-2.jpg	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:18	4336/4336	---M--	200	added ('OK')	image/jpeg	etag:%2210f0-5df2f9807f753%22	https://cavistar.websitelayout.net//html/assets/img/testmonials/t-3.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/testmonials/t-3.jpg	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:18	6009/6009	---M--	200	added ('OK')	image/png	etag:%221779-5df2f970627c9%22	https://cavistar.websitelayout.net//html/assets/img/partners/facebook.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/partners/facebook.png	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:19	2003/2003	---M--	200	added ('OK')	image/png	etag:%227d3-5df2f970898c8%22	https://cavistar.websitelayout.net//html/assets/img/partners/microsoft.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/partners/microsoft.png	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:19	3766/3766	---M--	200	added ('OK')	image/png	etag:%22eb6-5df2f9707ae68%22	https://cavistar.websitelayout.net//html/assets/img/partners/linkedin.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/partners/linkedin.png	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:19	3611/3611	---M--	200	added ('OK')	image/png	etag:%22e1b-5df2f970a1f67%22	https://cavistar.websitelayout.net//html/assets/img/partners/paypal.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/partners/paypal.png	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:19	3911/3911	---M--	200	added ('OK')	image/png	etag:%22f47-5df2f970c4246%22	https://cavistar.websitelayout.net//html/assets/img/partners/youtube.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/partners/youtube.png	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:20	265003/265003	---M--	200	added ('OK')	image/jpeg	etag:%2240b2b-5df2f968c0661%22	https://cavistar.websitelayout.net//html/assets/img/banner/cover-01.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/cover-01.jpg	(from https://cavistar.websitelayout.net//html/startup.html)
10:18:20	155795/155795	---M--	200	added ('OK')	image/jpeg	etag:%2226093-5df2f969d3c99%22	https://cavistar.websitelayout.net//html/assets/img/banner/slide-04.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/slide-04.jpg	(from https://cavistar.websitelayout.net//html/classic.html)
10:18:20	122749/122749	---M--	200	added ('OK')	image/jpeg	etag:%221df7d-5df2f969f3098%22	https://cavistar.websitelayout.net//html/assets/img/banner/slide-05.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/slide-05.jpg	(from https://cavistar.websitelayout.net//html/classic.html)
10:18:20	125045/125045	---M--	200	added ('OK')	image/jpeg	etag:%221e875-5df2f96a143d7%22	https://cavistar.websitelayout.net//html/assets/img/banner/slide-06.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/slide-06.jpg	(from https://cavistar.websitelayout.net//html/classic.html)
10:18:20	18526/18526	---M--	200	added ('OK')	image/svg+xml	etag:%22485e-5df2f96daa33d%22	https://cavistar.websitelayout.net//html/assets/img/content/img-01.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/img-01.svg	(from https://cavistar.websitelayout.net//html/classic.html)
10:18:21	48233/48233	---M--	200	added ('OK')	image/svg+xml	etag:%22bc69-5df2f96dbbc7c%22	https://cavistar.websitelayout.net//html/assets/img/content/img-02.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/img-02.svg	(from https://cavistar.websitelayout.net//html/classic.html)
10:18:21	34683/34683	---M--	200	added ('OK')	image/svg+xml	etag:%22877b-5df2f96dcb67c%22	https://cavistar.websitelayout.net//html/assets/img/content/img-03.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/img-03.svg	(from https://cavistar.websitelayout.net//html/classic.html)
10:18:21	27102/27102	---M-Z	200	added ('OK')	text/css	etag:%2269de-5df2f984c14b4-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/animated-headline/css/style.css	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/animated-headline/css/style.css	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:22	345/345	---M--	200	added ('OK')	image/svg+xml	etag:%22159-5df2f974236ad%22	https://cavistar.websitelayout.net//html/assets/img/svg/check-square.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/check-square.svg	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:22	351/351	---M--	200	added ('OK')	image/svg+xml	etag:%2215f-5df2f97565ae4%22	https://cavistar.websitelayout.net//html/assets/img/svg/copy.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/copy.svg	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:22	365/365	---M--	200	added ('OK')	image/svg+xml	etag:%2216d-5df2f9766a6bd%22	https://cavistar.websitelayout.net//html/assets/img/svg/edit.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/edit.svg	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:22	126476/126476	---M--	200	added ('OK')	image/jpeg	etag:%221ee0c-5df2f96a35716%22	https://cavistar.websitelayout.net//html/assets/img/banner/video-cover.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/video-cover.jpg	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:22	43903/43903	---M--	200	added ('OK')	image/png	etag:%22ab7f-5df2f96e13aba%22	https://cavistar.websitelayout.net//html/assets/img/content/sass-content-02.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/sass-content-02.png	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:23	262/262	---M--	200	added ('OK')	image/svg+xml	etag:%22106-5df2f9742946d%22	https://cavistar.websitelayout.net//html/assets/img/svg/check.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/check.svg	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:23	355/355	---M--	200	added ('OK')	image/svg+xml	etag:%22163-5df2f9734e874%22	https://cavistar.websitelayout.net//html/assets/img/svg/bar-chart-2.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/bar-chart-2.svg	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:23	47901/47901	---M-Z	200	added ('OK')	application/javascript	etag:%22bb1d-5df2f98e3532f-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/jarallax/dist/jarallax-video.js	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/jarallax/dist/jarallax-video.js	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:23	15250/15250	---M-Z	200	added ('OK')	application/javascript	etag:%223b92-5df2f9852db11-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/animated-headline/js/modernizr.js	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/animated-headline/js/modernizr.js	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:24	5532/5532	---M-Z	200	added ('OK')	application/javascript	etag:%22159c-5df2f98513532-gzip%22	https://cavistar.websitelayout.net//html/assets/libs/animated-headline/js/main.js	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/libs/animated-headline/js/main.js	(from https://cavistar.websitelayout.net//html/marketing.html)
10:18:24	25797/25797	---M--	200	added ('OK')	image/png	etag:%2264c5-5df2f96884d42%22	https://cavistar.websitelayout.net//html/assets/img/banner/banner-sass.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/banner-sass.png	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:24	365/365	---M--	200	added ('OK')	image/svg+xml	etag:%2216d-5df2f9786928e%22	https://cavistar.websitelayout.net//html/assets/img/svg/layers.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/layers.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:24	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2214b-5df2f9797d866%22	https://cavistar.websitelayout.net//html/assets/img/svg/minimize.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/minimize.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:25	310/310	---M--	200	added ('OK')	image/svg+xml	etag:%22136-5df2f975ef600%22	https://cavistar.websitelayout.net//html/assets/img/svg/crop.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/crop.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:25	22965/22965	---M--	200	added ('OK')	image/png	etag:%2259b5-5df2f96e08eda%22	https://cavistar.websitelayout.net//html/assets/img/content/sass-content-01.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/sass-content-01.png	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:25	313/313	---M--	200	added ('OK')	image/svg+xml	etag:%22139-5df2f97e30a44%22	https://cavistar.websitelayout.net//html/assets/img/svg/user.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/user.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:25	321/321	---M--	200	added ('OK')	image/svg+xml	etag:%22141-5df2f978ceb8b%22	https://cavistar.websitelayout.net//html/assets/img/svg/lock.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/lock.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:26	462/462	---M--	200	added ('OK')	image/svg+xml	etag:%221ce-5df2f973ca8d0%22	https://cavistar.websitelayout.net//html/assets/img/svg/box.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/box.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:26	362/362	---M--	200	added ('OK')	image/svg+xml	etag:%2216a-5df2f9721701c%22	https://cavistar.websitelayout.net//html/assets/img/svg/airplay.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/airplay.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:26	409/409	---M--	200	added ('OK')	image/svg+xml	etag:%22199-5df2f977b6733%22	https://cavistar.websitelayout.net//html/assets/img/svg/globe.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/globe.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:26	14365/14365	---M--	200	added ('OK')	image/jpeg	etag:%22381d-5df2f967f73a6%22	https://cavistar.websitelayout.net//html/assets/img/avatar/avatar-19.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/avatar/avatar-19.jpg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:26	8921/8921	---M--	200	added ('OK')	image/jpeg	etag:%2222d9-5df2f96800fe6%22	https://cavistar.websitelayout.net//html/assets/img/avatar/avatar-20.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/avatar/avatar-20.jpg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:27	9139/9139	---M--	200	added ('OK')	image/jpeg	etag:%2223b3-5df2f968138c6%22	https://cavistar.websitelayout.net//html/assets/img/avatar/avatar-21.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/avatar/avatar-21.jpg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:27	428/428	---M--	200	added ('OK')	image/svg+xml	etag:%221ac-5df2f97947d08%22	https://cavistar.websitelayout.net//html/assets/img/svg/message-circle.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/message-circle.svg	(from https://cavistar.websitelayout.net//html/saas.html)
10:18:27	18167/18167	---M--	200	added ('OK')	image/png	etag:%2246f7-5df2f96884d42%22	https://cavistar.websitelayout.net//html/assets/img/banner/app-01.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/banner/app-01.png	(from https://cavistar.websitelayout.net//html/mobile-app.html)
10:18:28	329/329	---M--	200	added ('OK')	image/svg+xml	etag:%22149-5df2f97c66a31%22	https://cavistar.websitelayout.net//html/assets/img/svg/smartphone.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/smartphone.svg	(from https://cavistar.websitelayout.net//html/mobile-app.html)
10:18:28	315/315	---M--	200	added ('OK')	image/svg+xml	etag:%2213b-5df2f97ac1bdd%22	https://cavistar.websitelayout.net//html/assets/img/svg/pie-chart.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/pie-chart.svg	(from https://cavistar.websitelayout.net//html/mobile-app.html)
10:18:28	339/339	---M--	200	added ('OK')	image/svg+xml	etag:%22153-5df2f97c94890%22	https://cavistar.websitelayout.net//html/assets/img/svg/star.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/star.svg	(from https://cavistar.websitelayout.net//html/mobile-app.html)
10:18:28	1011/1011	---M--	200	added ('OK')	image/svg+xml	etag:%223f3-5df2f97bc4876%22	https://cavistar.websitelayout.net//html/assets/img/svg/settings.svg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/svg/settings.svg	(from https://cavistar.websitelayout.net//html/mobile-app.html)
10:18:28	20571/20571	---M--	200	added ('OK')	image/png	etag:%22505b-5df2f96c517a7%22	https://cavistar.websitelayout.net//html/assets/img/content/app-01.png	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/content/app-01.png	(from https://cavistar.websitelayout.net//html/mobile-app.html)
10:18:29	4251/4251	---M--	200	added ('OK')	image/jpeg	etag:%22109b-5df2f98047cb5%22	https://cavistar.websitelayout.net//html/assets/img/testmonials/t-1.jpg	C:/My%20Web%20Sites/Code_Make/cavistar.websitelayout.net/html/assets/img/testmonials/t-1.jpg	(from https://cavistar.websitelayout.net//html/mobile-app.html)
